"State_Name","Year","Month Code","Division","Region","Deaths"
"District of Columbia",2014,"2014/01","South Atlantic","South",7
"District of Columbia",2014,"2014/02","South Atlantic","South",8
"District of Columbia",2014,"2014/03","South Atlantic","South",7
"District of Columbia",2014,"2014/04","South Atlantic","South",10
"District of Columbia",2014,"2014/05","South Atlantic","South",7
"District of Columbia",2014,"2014/06","South Atlantic","South",8
"District of Columbia",2014,"2014/07","South Atlantic","South",14
"District of Columbia",2014,"2014/08","South Atlantic","South",11
"District of Columbia",2014,"2014/09","South Atlantic","South",7
"District of Columbia",2014,"2014/10","South Atlantic","South",7
"District of Columbia",2014,"2014/11","South Atlantic","South",4
"District of Columbia",2014,"2014/12","South Atlantic","South",6
"District of Columbia",2015,"2015/01","South Atlantic","South",8
"District of Columbia",2015,"2015/02","South Atlantic","South",13
"District of Columbia",2015,"2015/03","South Atlantic","South",12
"District of Columbia",2015,"2015/04","South Atlantic","South",7
"District of Columbia",2015,"2015/05","South Atlantic","South",8
"District of Columbia",2015,"2015/06","South Atlantic","South",9
"District of Columbia",2015,"2015/07","South Atlantic","South",11
"District of Columbia",2015,"2015/08","South Atlantic","South",8
"District of Columbia",2015,"2015/09","South Atlantic","South",13
"District of Columbia",2015,"2015/10","South Atlantic","South",10
"District of Columbia",2015,"2015/11","South Atlantic","South",14
"District of Columbia",2015,"2015/12","South Atlantic","South",13
"District of Columbia",2016,"2016/01","South Atlantic","South",10
"District of Columbia",2016,"2016/02","South Atlantic","South",14
"District of Columbia",2016,"2016/03","South Atlantic","South",20
"District of Columbia",2016,"2016/04","South Atlantic","South",20
"District of Columbia",2016,"2016/05","South Atlantic","South",30
"District of Columbia",2016,"2016/06","South Atlantic","South",16
"District of Columbia",2016,"2016/07","South Atlantic","South",21
"District of Columbia",2016,"2016/08","South Atlantic","South",26
"District of Columbia",2016,"2016/09","South Atlantic","South",23
"District of Columbia",2016,"2016/10","South Atlantic","South",21
"District of Columbia",2016,"2016/11","South Atlantic","South",39
"District of Columbia",2016,"2016/12","South Atlantic","South",29
"District of Columbia",2017,"2017/01","South Atlantic","South",27
"District of Columbia",2017,"2017/02","South Atlantic","South",34
"District of Columbia",2017,"2017/03","South Atlantic","South",38
"District of Columbia",2017,"2017/04","South Atlantic","South",29
"District of Columbia",2017,"2017/05","South Atlantic","South",40
"District of Columbia",2017,"2017/06","South Atlantic","South",25
"District of Columbia",2017,"2017/07","South Atlantic","South",18
"District of Columbia",2017,"2017/08","South Atlantic","South",20
"District of Columbia",2017,"2017/09","South Atlantic","South",20
"District of Columbia",2017,"2017/10","South Atlantic","South",14
"District of Columbia",2017,"2017/11","South Atlantic","South",16
"District of Columbia",2017,"2017/12","South Atlantic","South",29
"District of Columbia",2018,"2018/01","South Atlantic","South",17
"District of Columbia",2018,"2018/02","South Atlantic","South",13
"District of Columbia",2018,"2018/03","South Atlantic","South",20
"District of Columbia",2018,"2018/04","South Atlantic","South",37
"District of Columbia",2018,"2018/05","South Atlantic","South",28
"District of Columbia",2018,"2018/06","South Atlantic","South",18
"District of Columbia",2018,"2018/07","South Atlantic","South",23
"District of Columbia",2018,"2018/08","South Atlantic","South",21
"District of Columbia",2018,"2018/09","South Atlantic","South",24
"District of Columbia",2018,"2018/10","South Atlantic","South",15
"District of Columbia",2018,"2018/11","South Atlantic","South",19
"District of Columbia",2018,"2018/12","South Atlantic","South",19
"District of Columbia",2019,"2019/01","South Atlantic","South",21
"District of Columbia",2019,"2019/02","South Atlantic","South",24
"District of Columbia",2019,"2019/03","South Atlantic","South",18
"District of Columbia",2019,"2019/04","South Atlantic","South",18
"District of Columbia",2019,"2019/05","South Atlantic","South",25
"District of Columbia",2019,"2019/06","South Atlantic","South",28
"District of Columbia",2019,"2019/07","South Atlantic","South",20
"District of Columbia",2019,"2019/08","South Atlantic","South",33
"District of Columbia",2019,"2019/09","South Atlantic","South",32
"District of Columbia",2019,"2019/10","South Atlantic","South",26
"District of Columbia",2019,"2019/11","South Atlantic","South",26
"District of Columbia",2019,"2019/12","South Atlantic","South",40
"Florida",2014,"2014/01","South Atlantic","South",212
"Florida",2014,"2014/02","South Atlantic","South",213
"Florida",2014,"2014/03","South Atlantic","South",210
"Florida",2014,"2014/04","South Atlantic","South",198
"Florida",2014,"2014/05","South Atlantic","South",198
"Florida",2014,"2014/06","South Atlantic","South",228
"Florida",2014,"2014/07","South Atlantic","South",215
"Florida",2014,"2014/08","South Atlantic","South",234
"Florida",2014,"2014/09","South Atlantic","South",239
"Florida",2014,"2014/10","South Atlantic","South",201
"Florida",2014,"2014/11","South Atlantic","South",221
"Florida",2014,"2014/12","South Atlantic","South",265
"Florida",2015,"2015/01","South Atlantic","South",289
"Florida",2015,"2015/02","South Atlantic","South",270
"Florida",2015,"2015/03","South Atlantic","South",238
"Florida",2015,"2015/04","South Atlantic","South",225
"Florida",2015,"2015/05","South Atlantic","South",268
"Florida",2015,"2015/06","South Atlantic","South",237
"Florida",2015,"2015/07","South Atlantic","South",332
"Florida",2015,"2015/08","South Atlantic","South",320
"Florida",2015,"2015/09","South Atlantic","South",290
"Florida",2015,"2015/10","South Atlantic","South",261
"Florida",2015,"2015/11","South Atlantic","South",230
"Florida",2015,"2015/12","South Atlantic","South",268
"Florida",2016,"2016/01","South Atlantic","South",247
"Florida",2016,"2016/02","South Atlantic","South",351
"Florida",2016,"2016/03","South Atlantic","South",428
"Florida",2016,"2016/04","South Atlantic","South",320
"Florida",2016,"2016/05","South Atlantic","South",319
"Florida",2016,"2016/06","South Atlantic","South",329
"Florida",2016,"2016/07","South Atlantic","South",448
"Florida",2016,"2016/08","South Atlantic","South",416
"Florida",2016,"2016/09","South Atlantic","South",447
"Florida",2016,"2016/10","South Atlantic","South",529
"Florida",2016,"2016/11","South Atlantic","South",467
"Florida",2016,"2016/12","South Atlantic","South",427
"Florida",2017,"2017/01","South Atlantic","South",422
"Florida",2017,"2017/02","South Atlantic","South",377
"Florida",2017,"2017/03","South Atlantic","South",468
"Florida",2017,"2017/04","South Atlantic","South",412
"Florida",2017,"2017/05","South Atlantic","South",439
"Florida",2017,"2017/06","South Atlantic","South",451
"Florida",2017,"2017/07","South Atlantic","South",387
"Florida",2017,"2017/08","South Atlantic","South",433
"Florida",2017,"2017/09","South Atlantic","South",420
"Florida",2017,"2017/10","South Atlantic","South",432
"Florida",2017,"2017/11","South Atlantic","South",398
"Florida",2017,"2017/12","South Atlantic","South",449
"Florida",2018,"2018/01","South Atlantic","South",418
"Florida",2018,"2018/02","South Atlantic","South",358
"Florida",2018,"2018/03","South Atlantic","South",357
"Florida",2018,"2018/04","South Atlantic","South",402
"Florida",2018,"2018/05","South Atlantic","South",412
"Florida",2018,"2018/06","South Atlantic","South",372
"Florida",2018,"2018/07","South Atlantic","South",402
"Florida",2018,"2018/08","South Atlantic","South",387
"Florida",2018,"2018/09","South Atlantic","South",383
"Florida",2018,"2018/10","South Atlantic","South",373
"Florida",2018,"2018/11","South Atlantic","South",423
"Florida",2018,"2018/12","South Atlantic","South",411
"Florida",2019,"2019/01","South Atlantic","South",412
"Florida",2019,"2019/02","South Atlantic","South",369
"Florida",2019,"2019/03","South Atlantic","South",383
"Florida",2019,"2019/04","South Atlantic","South",429
"Florida",2019,"2019/05","South Atlantic","South",392
"Florida",2019,"2019/06","South Atlantic","South",446
"Florida",2019,"2019/07","South Atlantic","South",451
"Florida",2019,"2019/08","South Atlantic","South",420
"Florida",2019,"2019/09","South Atlantic","South",480
"Florida",2019,"2019/10","South Atlantic","South",523
"Florida",2019,"2019/11","South Atlantic","South",494
"Florida",2019,"2019/12","South Atlantic","South",469
"Georgia",2014,"2014/01","South Atlantic","South",117
"Georgia",2014,"2014/02","South Atlantic","South",94
"Georgia",2014,"2014/03","South Atlantic","South",100
"Georgia",2014,"2014/04","South Atlantic","South",97
"Georgia",2014,"2014/05","South Atlantic","South",102
"Georgia",2014,"2014/06","South Atlantic","South",92
"Georgia",2014,"2014/07","South Atlantic","South",98
"Georgia",2014,"2014/08","South Atlantic","South",103
"Georgia",2014,"2014/09","South Atlantic","South",98
"Georgia",2014,"2014/10","South Atlantic","South",89
"Georgia",2014,"2014/11","South Atlantic","South",121
"Georgia",2014,"2014/12","South Atlantic","South",95
"Georgia",2015,"2015/01","South Atlantic","South",120
"Georgia",2015,"2015/02","South Atlantic","South",122
"Georgia",2015,"2015/03","South Atlantic","South",120
"Georgia",2015,"2015/04","South Atlantic","South",101
"Georgia",2015,"2015/05","South Atlantic","South",118
"Georgia",2015,"2015/06","South Atlantic","South",112
"Georgia",2015,"2015/07","South Atlantic","South",120
"Georgia",2015,"2015/08","South Atlantic","South",98
"Georgia",2015,"2015/09","South Atlantic","South",86
"Georgia",2015,"2015/10","South Atlantic","South",114
"Georgia",2015,"2015/11","South Atlantic","South",96
"Georgia",2015,"2015/12","South Atlantic","South",95
"Georgia",2016,"2016/01","South Atlantic","South",107
"Georgia",2016,"2016/02","South Atlantic","South",102
"Georgia",2016,"2016/03","South Atlantic","South",125
"Georgia",2016,"2016/04","South Atlantic","South",117
"Georgia",2016,"2016/05","South Atlantic","South",104
"Georgia",2016,"2016/06","South Atlantic","South",124
"Georgia",2016,"2016/07","South Atlantic","South",112
"Georgia",2016,"2016/08","South Atlantic","South",109
"Georgia",2016,"2016/09","South Atlantic","South",100
"Georgia",2016,"2016/10","South Atlantic","South",123
"Georgia",2016,"2016/11","South Atlantic","South",145
"Georgia",2016,"2016/12","South Atlantic","South",126
"Georgia",2017,"2017/01","South Atlantic","South",138
"Georgia",2017,"2017/02","South Atlantic","South",123
"Georgia",2017,"2017/03","South Atlantic","South",138
"Georgia",2017,"2017/04","South Atlantic","South",155
"Georgia",2017,"2017/05","South Atlantic","South",122
"Georgia",2017,"2017/06","South Atlantic","South",130
"Georgia",2017,"2017/07","South Atlantic","South",114
"Georgia",2017,"2017/08","South Atlantic","South",110
"Georgia",2017,"2017/09","South Atlantic","South",96
"Georgia",2017,"2017/10","South Atlantic","South",149
"Georgia",2017,"2017/11","South Atlantic","South",127
"Georgia",2017,"2017/12","South Atlantic","South",135
"Georgia",2018,"2018/01","South Atlantic","South",99
"Georgia",2018,"2018/02","South Atlantic","South",100
"Georgia",2018,"2018/03","South Atlantic","South",152
"Georgia",2018,"2018/04","South Atlantic","South",116
"Georgia",2018,"2018/05","South Atlantic","South",119
"Georgia",2018,"2018/06","South Atlantic","South",126
"Georgia",2018,"2018/07","South Atlantic","South",124
"Georgia",2018,"2018/08","South Atlantic","South",115
"Georgia",2018,"2018/09","South Atlantic","South",119
"Georgia",2018,"2018/10","South Atlantic","South",107
"Georgia",2018,"2018/11","South Atlantic","South",109
"Georgia",2018,"2018/12","South Atlantic","South",118
"Georgia",2019,"2019/01","South Atlantic","South",120
"Georgia",2019,"2019/02","South Atlantic","South",105
"Georgia",2019,"2019/03","South Atlantic","South",136
"Georgia",2019,"2019/04","South Atlantic","South",126
"Georgia",2019,"2019/05","South Atlantic","South",126
"Georgia",2019,"2019/06","South Atlantic","South",109
"Georgia",2019,"2019/07","South Atlantic","South",111
"Georgia",2019,"2019/08","South Atlantic","South",136
"Georgia",2019,"2019/09","South Atlantic","South",112
"Georgia",2019,"2019/10","South Atlantic","South",102
"Georgia",2019,"2019/11","South Atlantic","South",111
"Georgia",2019,"2019/12","South Atlantic","South",114
"Hawaii",2014,"2014/01","Pacific","West",15
"Hawaii",2014,"2014/02","Pacific","West",11
"Hawaii",2014,"2014/03","Pacific","West",14
"Hawaii",2014,"2014/04","Pacific","West",10
"Hawaii",2014,"2014/05","Pacific","West",12
"Hawaii",2014,"2014/06","Pacific","West",26
"Hawaii",2014,"2014/07","Pacific","West",14
"Hawaii",2014,"2014/08","Pacific","West",14
"Hawaii",2014,"2014/09","Pacific","West",16
"Hawaii",2014,"2014/10","Pacific","West",10
"Hawaii",2014,"2014/11","Pacific","West",6
"Hawaii",2014,"2014/12","Pacific","West",9
"Hawaii",2015,"2015/01","Pacific","West",10
"Hawaii",2015,"2015/02","Pacific","West",15
"Hawaii",2015,"2015/03","Pacific","West",12
"Hawaii",2015,"2015/04","Pacific","West",11
"Hawaii",2015,"2015/05","Pacific","West",16
"Hawaii",2015,"2015/06","Pacific","West",10
"Hawaii",2015,"2015/07","Pacific","West",16
"Hawaii",2015,"2015/08","Pacific","West",14
"Hawaii",2015,"2015/09","Pacific","West",19
"Hawaii",2015,"2015/10","Pacific","West",15
"Hawaii",2015,"2015/11","Pacific","West",15
"Hawaii",2015,"2015/12","Pacific","West",16
"Hawaii",2016,"2016/01","Pacific","West",13
"Hawaii",2016,"2016/02","Pacific","West",19
"Hawaii",2016,"2016/03","Pacific","West",20
"Hawaii",2016,"2016/04","Pacific","West",12
"Hawaii",2016,"2016/05","Pacific","West",17
"Hawaii",2016,"2016/06","Pacific","West",12
"Hawaii",2016,"2016/07","Pacific","West",14
"Hawaii",2016,"2016/08","Pacific","West",26
"Hawaii",2016,"2016/09","Pacific","West",10
"Hawaii",2016,"2016/10","Pacific","West",13
"Hawaii",2016,"2016/11","Pacific","West",17
"Hawaii",2016,"2016/12","Pacific","West",18
"Hawaii",2017,"2017/01","Pacific","West",17
"Hawaii",2017,"2017/02","Pacific","West",8
"Hawaii",2017,"2017/03","Pacific","West",11
"Hawaii",2017,"2017/04","Pacific","West",13
"Hawaii",2017,"2017/05","Pacific","West",27
"Hawaii",2017,"2017/06","Pacific","West",12
"Hawaii",2017,"2017/07","Pacific","West",18
"Hawaii",2017,"2017/08","Pacific","West",22
"Hawaii",2017,"2017/09","Pacific","West",18
"Hawaii",2017,"2017/10","Pacific","West",17
"Hawaii",2017,"2017/11","Pacific","West",19
"Hawaii",2017,"2017/12","Pacific","West",20
"Hawaii",2018,"2018/01","Pacific","West",17
"Hawaii",2018,"2018/02","Pacific","West",19
"Hawaii",2018,"2018/03","Pacific","West",18
"Hawaii",2018,"2018/04","Pacific","West",24
"Hawaii",2018,"2018/05","Pacific","West",10
"Hawaii",2018,"2018/06","Pacific","West",20
"Hawaii",2018,"2018/07","Pacific","West",19
"Hawaii",2018,"2018/08","Pacific","West",16
"Hawaii",2018,"2018/09","Pacific","West",21
"Hawaii",2018,"2018/10","Pacific","West",11
"Hawaii",2018,"2018/11","Pacific","West",20
"Hawaii",2018,"2018/12","Pacific","West",18
"Hawaii",2019,"2019/01","Pacific","West",28
