State,State Code,Year,Year Code,Month,Month Code,Deaths
Texas,48,2017,2017,"Jan., 2017",2017/01,225
Texas,48,2017,2017,"Feb., 2017",2017/02,241
Texas,48,2017,2017,"Mar., 2017",2017/03,244
Texas,48,2017,2017,"Apr., 2017",2017/04,236
Texas,48,2017,2017,"May, 2017",2017/05,276
Texas,48,2017,2017,"Jun., 2017",2017/06,244
Texas,48,2017,2017,"Jul., 2017",2017/07,301
Texas,48,2017,2017,"Aug., 2017",2017/08,224
Texas,48,2017,2017,"Sep., 2017",2017/09,255
Texas,48,2017,2017,"Oct., 2017",2017/10,229
Texas,48,2017,2017,"Nov., 2017",2017/11,260
Texas,48,2017,2017,"Dec., 2017",2017/12,254
Texas,48,2018,2018,"Jan., 2018",2018/01,245
Texas,48,2018,2018,"Feb., 2018",2018/02,255
Texas,48,2018,2018,"Mar., 2018",2018/03,232
Texas,48,2018,2018,"Apr., 2018",2018/04,244
Texas,48,2018,2018,"May, 2018",2018/05,243
Texas,48,2018,2018,"Jun., 2018",2018/06,279
Texas,48,2018,2018,"Jul., 2018",2018/07,283
Texas,48,2018,2018,"Aug., 2018",2018/08,284
Texas,48,2018,2018,"Sep., 2018",2018/09,260
Texas,48,2018,2018,"Oct., 2018",2018/10,229
Texas,48,2018,2018,"Nov., 2018",2018/11,237
Texas,48,2018,2018,"Dec., 2018",2018/12,214
Texas,48,2019,2019,"Jan., 2019",2019/01,233
Texas,48,2019,2019,"Feb., 2019",2019/02,203
Texas,48,2019,2019,"Mar., 2019",2019/03,271
Texas,48,2019,2019,"Apr., 2019",2019/04,255
Texas,48,2019,2019,"May, 2019",2019/05,265
Texas,48,2019,2019,"Jun., 2019",2019/06,246
Texas,48,2019,2019,"Jul., 2019",2019/07,282
Texas,48,2019,2019,"Aug., 2019",2019/08,299
Texas,48,2019,2019,"Sep., 2019",2019/09,240
Texas,48,2019,2019,"Oct., 2019",2019/10,267
Texas,48,2019,2019,"Nov., 2019",2019/11,283
Texas,48,2019,2019,"Dec., 2019",2019/12,292
Utah,49,2014,2014,"Jan., 2014",2014/01,39
Utah,49,2014,2014,"Feb., 2014",2014/02,50
Utah,49,2014,2014,"Mar., 2014",2014/03,49
Utah,49,2014,2014,"Apr., 2014",2014/04,51
Utah,49,2014,2014,"May, 2014",2014/05,60
Utah,49,2014,2014,"Jun., 2014",2014/06,51
Utah,49,2014,2014,"Jul., 2014",2014/07,53
Utah,49,2014,2014,"Aug., 2014",2014/08,49
Utah,49,2014,2014,"Sep., 2014",2014/09,52
Utah,49,2014,2014,"Oct., 2014",2014/10,34
Utah,49,2014,2014,"Nov., 2014",2014/11,53
Utah,49,2014,2014,"Dec., 2014",2014/12,62
Utah,49,2015,2015,"Jan., 2015",2015/01,47
Utah,49,2015,2015,"Feb., 2015",2015/02,40
Utah,49,2015,2015,"Mar., 2015",2015/03,51
Utah,49,2015,2015,"Apr., 2015",2015/04,55
Utah,49,2015,2015,"May, 2015",2015/05,44
Utah,49,2015,2015,"Jun., 2015",2015/06,57
Utah,49,2015,2015,"Jul., 2015",2015/07,47
Utah,49,2015,2015,"Aug., 2015",2015/08,63
Utah,49,2015,2015,"Sep., 2015",2015/09,65
Utah,49,2015,2015,"Oct., 2015",2015/10,65
Utah,49,2015,2015,"Nov., 2015",2015/11,54
Utah,49,2015,2015,"Dec., 2015",2015/12,58
Utah,49,2016,2016,"Jan., 2016",2016/01,65
Utah,49,2016,2016,"Feb., 2016",2016/02,57
Utah,49,2016,2016,"Mar., 2016",2016/03,69
Utah,49,2016,2016,"Apr., 2016",2016/04,55
Utah,49,2016,2016,"May, 2016",2016/05,53
Utah,49,2016,2016,"Jun., 2016",2016/06,54
Utah,49,2016,2016,"Jul., 2016",2016/07,47
Utah,49,2016,2016,"Aug., 2016",2016/08,58
Utah,49,2016,2016,"Sep., 2016",2016/09,43
Utah,49,2016,2016,"Oct., 2016",2016/10,53
Utah,49,2016,2016,"Nov., 2016",2016/11,40
Utah,49,2016,2016,"Dec., 2016",2016/12,41
Utah,49,2017,2017,"Jan., 2017",2017/01,59
Utah,49,2017,2017,"Feb., 2017",2017/02,55
Utah,49,2017,2017,"Mar., 2017",2017/03,51
Utah,49,2017,2017,"Apr., 2017",2017/04,55
Utah,49,2017,2017,"May, 2017",2017/05,51
Utah,49,2017,2017,"Jun., 2017",2017/06,54
Utah,49,2017,2017,"Jul., 2017",2017/07,56
Utah,49,2017,2017,"Aug., 2017",2017/08,56
Utah,49,2017,2017,"Sep., 2017",2017/09,50
Utah,49,2017,2017,"Oct., 2017",2017/10,52
Utah,49,2017,2017,"Nov., 2017",2017/11,53
Utah,49,2017,2017,"Dec., 2017",2017/12,58
Utah,49,2018,2018,"Jan., 2018",2018/01,51
Utah,49,2018,2018,"Feb., 2018",2018/02,57
Utah,49,2018,2018,"Mar., 2018",2018/03,54
Utah,49,2018,2018,"Apr., 2018",2018/04,57
Utah,49,2018,2018,"May, 2018",2018/05,64
Utah,49,2018,2018,"Jun., 2018",2018/06,58
Utah,49,2018,2018,"Jul., 2018",2018/07,57
Utah,49,2018,2018,"Aug., 2018",2018/08,60
Utah,49,2018,2018,"Sep., 2018",2018/09,40
Utah,49,2018,2018,"Oct., 2018",2018/10,39
Utah,49,2018,2018,"Nov., 2018",2018/11,42
Utah,49,2018,2018,"Dec., 2018",2018/12,45
Utah,49,2019,2019,"Jan., 2019",2019/01,54
Utah,49,2019,2019,"Feb., 2019",2019/02,46
Utah,49,2019,2019,"Mar., 2019",2019/03,44
Utah,49,2019,2019,"Apr., 2019",2019/04,49
Utah,49,2019,2019,"May, 2019",2019/05,35
Utah,49,2019,2019,"Jun., 2019",2019/06,50
Utah,49,2019,2019,"Jul., 2019",2019/07,52
Utah,49,2019,2019,"Aug., 2019",2019/08,40
Utah,49,2019,2019,"Sep., 2019",2019/09,46
Utah,49,2019,2019,"Oct., 2019",2019/10,50
Utah,49,2019,2019,"Nov., 2019",2019/11,59
Utah,49,2019,2019,"Dec., 2019",2019/12,46
Vermont,50,2014,2014,"Jan., 2014",2014/01,Suppressed
Vermont,50,2014,2014,"Feb., 2014",2014/02,Suppressed
Vermont,50,2014,2014,"Mar., 2014",2014/03,Suppressed
Vermont,50,2014,2014,"Apr., 2014",2014/04,Suppressed
Vermont,50,2014,2014,"May, 2014",2014/05,Suppressed
Vermont,50,2014,2014,"Jun., 2014",2014/06,Suppressed
Vermont,50,2014,2014,"Jul., 2014",2014/07,Suppressed
Vermont,50,2014,2014,"Aug., 2014",2014/08,Suppressed
Vermont,50,2014,2014,"Sep., 2014",2014/09,Suppressed
Vermont,50,2014,2014,"Oct., 2014",2014/10,11
Vermont,50,2014,2014,"Nov., 2014",2014/11,Suppressed
Vermont,50,2014,2014,"Dec., 2014",2014/12,10
Vermont,50,2015,2015,"Jan., 2015",2015/01,Suppressed
Vermont,50,2015,2015,"Feb., 2015",2015/02,Suppressed
Vermont,50,2015,2015,"Mar., 2015",2015/03,12
Vermont,50,2015,2015,"Apr., 2015",2015/04,Suppressed
Vermont,50,2015,2015,"May, 2015",2015/05,Suppressed
Vermont,50,2015,2015,"Jun., 2015",2015/06,Suppressed
Vermont,50,2015,2015,"Jul., 2015",2015/07,Suppressed
Vermont,50,2015,2015,"Aug., 2015",2015/08,Suppressed
Vermont,50,2015,2015,"Sep., 2015",2015/09,10
Vermont,50,2015,2015,"Oct., 2015",2015/10,Suppressed
Vermont,50,2015,2015,"Nov., 2015",2015/11,Suppressed
Vermont,50,2015,2015,"Dec., 2015",2015/12,10
Vermont,50,2016,2016,"Jan., 2016",2016/01,Suppressed
Vermont,50,2016,2016,"Feb., 2016",2016/02,14
Vermont,50,2016,2016,"Mar., 2016",2016/03,Suppressed
Vermont,50,2016,2016,"Apr., 2016",2016/04,Suppressed
Vermont,50,2016,2016,"May, 2016",2016/05,Suppressed
Vermont,50,2016,2016,"Jun., 2016",2016/06,11
Vermont,50,2016,2016,"Jul., 2016",2016/07,10
Vermont,50,2016,2016,"Aug., 2016",2016/08,16
Vermont,50,2016,2016,"Sep., 2016",2016/09,Suppressed
Vermont,50,2016,2016,"Oct., 2016",2016/10,16
Vermont,50,2016,2016,"Nov., 2016",2016/11,Suppressed
Vermont,50,2016,2016,"Dec., 2016",2016/12,15
Vermont,50,2017,2017,"Jan., 2017",2017/01,12
Vermont,50,2017,2017,"Feb., 2017",2017/02,15
Vermont,50,2017,2017,"Mar., 2017",2017/03,12
Vermont,50,2017,2017,"Apr., 2017",2017/04,12
Vermont,50,2017,2017,"May, 2017",2017/05,Suppressed
Vermont,50,2017,2017,"Jun., 2017",2017/06,Suppressed
Vermont,50,2017,2017,"Jul., 2017",2017/07,13
Vermont,50,2017,2017,"Aug., 2017",2017/08,Suppressed
Vermont,50,2017,2017,"Sep., 2017",2017/09,10
Vermont,50,2017,2017,"Oct., 2017",2017/10,11
Vermont,50,2017,2017,"Nov., 2017",2017/11,15
Vermont,50,2017,2017,"Dec., 2017",2017/12,10
Vermont,50,2018,2018,"Jan., 2018",2018/01,11
Vermont,50,2018,2018,"Feb., 2018",2018/02,12
Vermont,50,2018,2018,"Mar., 2018",2018/03,13
Vermont,50,2018,2018,"Apr., 2018",2018/04,Suppressed
Vermont,50,2018,2018,"May, 2018",2018/05,18
Vermont,50,2018,2018,"Jun., 2018",2018/06,10
Vermont,50,2018,2018,"Jul., 2018",2018/07,17
Vermont,50,2018,2018,"Aug., 2018",2018/08,Suppressed
Vermont,50,2018,2018,"Sep., 2018",2018/09,18
Vermont,50,2018,2018,"Oct., 2018",2018/10,16
Vermont,50,2018,2018,"Nov., 2018",2018/11,Suppressed
Vermont,50,2018,2018,"Dec., 2018",2018/12,16
Vermont,50,2019,2019,"Jan., 2019",2019/01,13
Vermont,50,2019,2019,"Feb., 2019",2019/02,16
Vermont,50,2019,2019,"Mar., 2019",2019/03,Suppressed
Vermont,50,2019,2019,"Apr., 2019",2019/04,12
Vermont,50,2019,2019,"May, 2019",2019/05,Suppressed
Vermont,50,2019,2019,"Jun., 2019",2019/06,Suppressed
Vermont,50,2019,2019,"Jul., 2019",2019/07,14
Vermont,50,2019,2019,"Aug., 2019",2019/08,16
Vermont,50,2019,2019,"Sep., 2019",2019/09,Suppressed
Vermont,50,2019,2019,"Oct., 2019",2019/10,13
Vermont,50,2019,2019,"Nov., 2019",2019/11,Suppressed
Vermont,50,2019,2019,"Dec., 2019",2019/12,17
Virginia,51,2014,2014,"Jan., 2014",2014/01,72
Virginia,51,2014,2014,"Feb., 2014",2014/02,61
Virginia,51,2014,2014,"Mar., 2014",2014/03,97
Virginia,51,2014,2014,"Apr., 2014",2014/04,80
Virginia,51,2014,2014,"May, 2014",2014/05,85
Virginia,51,2014,2014,"Jun., 2014",2014/06,75
Virginia,51,2014,2014,"Jul., 2014",2014/07,87
Virginia,51,2014,2014,"Aug., 2014",2014/08,88
Virginia,51,2014,2014,"Sep., 2014",2014/09,71
Virginia,51,2014,2014,"Oct., 2014",2014/10,91
Virginia,51,2014,2014,"Nov., 2014",2014/11,87
Virginia,51,2014,2014,"Dec., 2014",2014/12,86
Virginia,51,2015,2015,"Jan., 2015",2015/01,73
Virginia,51,2015,2015,"Feb., 2015",2015/02,94
Virginia,51,2015,2015,"Mar., 2015",2015/03,78
Virginia,51,2015,2015,"Apr., 2015",2015/04,77
Virginia,51,2015,2015,"May, 2015",2015/05,86
Virginia,51,2015,2015,"Jun., 2015",2015/06,91
Virginia,51,2015,2015,"Jul., 2015",2015/07,85
Virginia,51,2015,2015,"Aug., 2015",2015/08,104
Virginia,51,2015,2015,"Sep., 2015",2015/09,89
Virginia,51,2015,2015,"Oct., 2015",2015/10,98
Virginia,51,2015,2015,"Nov., 2015",2015/11,72
Virginia,51,2015,2015,"Dec., 2015",2015/12,92
Virginia,51,2016,2016,"Jan., 2016",2016/01,89
Virginia,51,2016,2016,"Feb., 2016",2016/02,129
Virginia,51,2016,2016,"Mar., 2016",2016/03,137
Virginia,51,2016,2016,"Apr., 2016",2016/04,103
Virginia,51,2016,2016,"May, 2016",2016/05,119
Virginia,51,2016,2016,"Jun., 2016",2016/06,113
Virginia,51,2016,2016,"Jul., 2016",2016/07,110
Virginia,51,2016,2016,"Aug., 2016",2016/08,120
Virginia,51,2016,2016,"Sep., 2016",2016/09,128
Virginia,51,2016,2016,"Oct., 2016",2016/10,127
Virginia,51,2016,2016,"Nov., 2016",2016/11,121
Virginia,51,2016,2016,"Dec., 2016",2016/12,109
Virginia,51,2017,2017,"Jan., 2017",2017/01,129
Virginia,51,2017,2017,"Feb., 2017",2017/02,144
Virginia,51,2017,2017,"Mar., 2017",2017/03,130
Virginia,51,2017,2017,"Apr., 2017",2017/04,112
Virginia,51,2017,2017,"May, 2017",2017/05,121
Virginia,51,2017,2017,"Jun., 2017",2017/06,126
Virginia,51,2017,2017,"Jul., 2017",2017/07,123
Virginia,51,2017,2017,"Aug., 2017",2017/08,135
Virginia,51,2017,2017,"Sep., 2017",2017/09,112
Virginia,51,2017,2017,"Oct., 2017",2017/10,113
Virginia,51,2017,2017,"Nov., 2017",2017/11,121
Virginia,51,2017,2017,"Dec., 2017",2017/12,141
Virginia,51,2018,2018,"Jan., 2018",2018/01,99
Virginia,51,2018,2018,"Feb., 2018",2018/02,116
Virginia,51,2018,2018,"Mar., 2018",2018/03,131
Virginia,51,2018,2018,"Apr., 2018",2018/04,112
Virginia,51,2018,2018,"May, 2018",2018/05,122
Virginia,51,2018,2018,"Jun., 2018",2018/06,110
Virginia,51,2018,2018,"Jul., 2018",2018/07,114
Virginia,51,2018,2018,"Aug., 2018",2018/08,142
Virginia,51,2018,2018,"Sep., 2018",2018/09,155
Virginia,51,2018,2018,"Oct., 2018",2018/10,136
Virginia,51,2018,2018,"Nov., 2018",2018/11,112
Virginia,51,2018,2018,"Dec., 2018",2018/12,99
Virginia,51,2019,2019,"Jan., 2019",2019/01,128
Virginia,51,2019,2019,"Feb., 2019",2019/02,122
Virginia,51,2019,2019,"Mar., 2019",2019/03,132
Virginia,51,2019,2019,"Apr., 2019",2019/04,127
Virginia,51,2019,2019,"May, 2019",2019/05,135
Virginia,51,2019,2019,"Jun., 2019",2019/06,109
Virginia,51,2019,2019,"Jul., 2019",2019/07,101
Virginia,51,2019,2019,"Aug., 2019",2019/08,129
Virginia,51,2019,2019,"Sep., 2019",2019/09,129
Virginia,51,2019,2019,"Oct., 2019",2019/10,158
Virginia,51,2019,2019,"Nov., 2019",2019/11,139
Virginia,51,2019,2019,"Dec., 2019",2019/12,138
Washington,53,2014,2014,"Jan., 2014",2014/01,79
Washington,53,2014,2014,"Feb., 2014",2014/02,83
Washington,53,2014,2014,"Mar., 2014",2014/03,77
Washington,53,2014,2014,"Apr., 2014",2014/04,87
Washington,53,2014,2014,"May, 2014",2014/05,96
Washington,53,2014,2014,"Jun., 2014",2014/06,79
Washington,53,2014,2014,"Jul., 2014",2014/07,81
Washington,53,2014,2014,"Aug., 2014",2014/08,95
Washington,53,2014,2014,"Sep., 2014",2014/09,57
Washington,53,2014,2014,"Oct., 2014",2014/10,80
Washington,53,2014,2014,"Nov., 2014",2014/11,81
Washington,53,2014,2014,"Dec., 2014",2014/12,84
Washington,53,2015,2015,"Jan., 2015",2015/01,85
Washington,53,2015,2015,"Feb., 2015",2015/02,86
Washington,53,2015,2015,"Mar., 2015",2015/03,95
Washington,53,2015,2015,"Apr., 2015",2015/04,84
Washington,53,2015,2015,"May, 2015",2015/05,105
Washington,53,2015,2015,"Jun., 2015",2015/06,102
Washington,53,2015,2015,"Jul., 2015",2015/07,101
Washington,53,2015,2015,"Aug., 2015",2015/08,89
Washington,53,2015,2015,"Sep., 2015",2015/09,80
Washington,53,2015,2015,"Oct., 2015",2015/10,92
Washington,53,2015,2015,"Nov., 2015",2015/11,95
Washington,53,2015,2015,"Dec., 2015",2015/12,80
Washington,53,2016,2016,"Jan., 2016",2016/01,109
Washington,53,2016,2016,"Feb., 2016",2016/02,88
Washington,53,2016,2016,"Mar., 2016",2016/03,95
Washington,53,2016,2016,"Apr., 2016",2016/04,111
Washington,53,2016,2016,"May, 2016",2016/05,103
Washington,53,2016,2016,"Jun., 2016",2016/06,101
Washington,53,2016,2016,"Jul., 2016",2016/07,118
Washington,53,2016,2016,"Aug., 2016",2016/08,91
Washington,53,2016,2016,"Sep., 2016",2016/09,69
Washington,53,2016,2016,"Oct., 2016",2016/10,76
Washington,53,2016,2016,"Nov., 2016",2016/11,65
Washington,53,2016,2016,"Dec., 2016",2016/12,76
Washington,53,2017,2017,"Jan., 2017",2017/01,92
Washington,53,2017,2017,"Feb., 2017",2017/02,92
Washington,53,2017,2017,"Mar., 2017",2017/03,105
Washington,53,2017,2017,"Apr., 2017",2017/04,90
Washington,53,2017,2017,"May, 2017",2017/05,99
Washington,53,2017,2017,"Jun., 2017",2017/06,77
Washington,53,2017,2017,"Jul., 2017",2017/07,118
Washington,53,2017,2017,"Aug., 2017",2017/08,104
Washington,53,2017,2017,"Sep., 2017",2017/09,98
Washington,53,2017,2017,"Oct., 2017",2017/10,92
Washington,53,2017,2017,"Nov., 2017",2017/11,91
Washington,53,2017,2017,"Dec., 2017",2017/12,111
Washington,53,2018,2018,"Jan., 2018",2018/01,93
Washington,53,2018,2018,"Feb., 2018",2018/02,97
Washington,53,2018,2018,"Mar., 2018",2018/03,102
Washington,53,2018,2018,"Apr., 2018",2018/04,88
Washington,53,2018,2018,"May, 2018",2018/05,98
Washington,53,2018,2018,"Jun., 2018",2018/06,99
Washington,53,2018,2018,"Jul., 2018",2018/07,99
Washington,53,2018,2018,"Aug., 2018",2018/08,105
Washington,53,2018,2018,"Sep., 2018",2018/09,101
Washington,53,2018,2018,"Oct., 2018",2018/10,102
Washington,53,2018,2018,"Nov., 2018",2018/11,80
Washington,53,2018,2018,"Dec., 2018",2018/12,100
Washington,53,2019,2019,"Jan., 2019",2019/01,109
Washington,53,2019,2019,"Feb., 2019",2019/02,101
Washington,53,2019,2019,"Mar., 2019",2019/03,107
Washington,53,2019,2019,"Apr., 2019",2019/04,86
Washington,53,2019,2019,"May, 2019",2019/05,94
Washington,53,2019,2019,"Jun., 2019",2019/06,109
Washington,53,2019,2019,"Jul., 2019",2019/07,112
Washington,53,2019,2019,"Aug., 2019",2019/08,119
Washington,53,2019,2019,"Sep., 2019",2019/09,107
Washington,53,2019,2019,"Oct., 2019",2019/10,101
Washington,53,2019,2019,"Nov., 2019",2019/11,99
Washington,53,2019,2019,"Dec., 2019",2019/12,115
West Virginia,54,2014,2014,"Jan., 2014",2014/01,44
West Virginia,54,2014,2014,"Feb., 2014",2014/02,46
West Virginia,54,2014,2014,"Mar., 2014",2014/03,52
West Virginia,54,2014,2014,"Apr., 2014",2014/04,56
West Virginia,54,2014,2014,"May, 2014",2014/05,49
West Virginia,54,2014,2014,"Jun., 2014",2014/06,41
West Virginia,54,2014,2014,"Jul., 2014",2014/07,59
West Virginia,54,2014,2014,"Aug., 2014",2014/08,56
West Virginia,54,2014,2014,"Sep., 2014",2014/09,59
West Virginia,54,2014,2014,"Oct., 2014",2014/10,53
West Virginia,54,2014,2014,"Nov., 2014",2014/11,59
West Virginia,54,2014,2014,"Dec., 2014",2014/12,53
West Virginia,54,2015,2015,"Jan., 2015",2015/01,60
West Virginia,54,2015,2015,"Feb., 2015",2015/02,55
West Virginia,54,2015,2015,"Mar., 2015",2015/03,73
West Virginia,54,2015,2015,"Apr., 2015",2015/04,68
West Virginia,54,2015,2015,"May, 2015",2015/05,45
West Virginia,54,2015,2015,"Jun., 2015",2015/06,36
West Virginia,54,2015,2015,"Jul., 2015",2015/07,56
West Virginia,54,2015,2015,"Aug., 2015",2015/08,56
West Virginia,54,2015,2015,"Sep., 2015",2015/09,62
West Virginia,54,2015,2015,"Oct., 2015",2015/10,87
West Virginia,54,2015,2015,"Nov., 2015",2015/11,58
West Virginia,54,2015,2015,"Dec., 2015",2015/12,69
West Virginia,54,2016,2016,"Jan., 2016",2016/01,61
West Virginia,54,2016,2016,"Feb., 2016",2016/02,75
West Virginia,54,2016,2016,"Mar., 2016",2016/03,83
West Virginia,54,2016,2016,"Apr., 2016",2016/04,70
West Virginia,54,2016,2016,"May, 2016",2016/05,61
West Virginia,54,2016,2016,"Jun., 2016",2016/06,68
West Virginia,54,2016,2016,"Jul., 2016",2016/07,65
West Virginia,54,2016,2016,"Aug., 2016",2016/08,74
West Virginia,54,2016,2016,"Sep., 2016",2016/09,80
West Virginia,54,2016,2016,"Oct., 2016",2016/10,67
West Virginia,54,2016,2016,"Nov., 2016",2016/11,88
West Virginia,54,2016,2016,"Dec., 2016",2016/12,92
West Virginia,54,2017,2017,"Jan., 2017",2017/01,96
West Virginia,54,2017,2017,"Feb., 2017",2017/02,94
West Virginia,54,2017,2017,"Mar., 2017",2017/03,91
West Virginia,54,2017,2017,"Apr., 2017",2017/04,102
West Virginia,54,2017,2017,"May, 2017",2017/05,73
West Virginia,54,2017,2017,"Jun., 2017",2017/06,80
West Virginia,54,2017,2017,"Jul., 2017",2017/07,85
West Virginia,54,2017,2017,"Aug., 2017",2017/08,67
West Virginia,54,2017,2017,"Sep., 2017",2017/09,54
West Virginia,54,2017,2017,"Oct., 2017",2017/10,74
West Virginia,54,2017,2017,"Nov., 2017",2017/11,75
West Virginia,54,2017,2017,"Dec., 2017",2017/12,83
West Virginia,54,2018,2018,"Jan., 2018",2018/01,61
West Virginia,54,2018,2018,"Feb., 2018",2018/02,72
West Virginia,54,2018,2018,"Mar., 2018",2018/03,83
West Virginia,54,2018,2018,"Apr., 2018",2018/04,71
West Virginia,54,2018,2018,"May, 2018",2018/05,75
West Virginia,54,2018,2018,"Jun., 2018",2018/06,71
West Virginia,54,2018,2018,"Jul., 2018",2018/07,73
West Virginia,54,2018,2018,"Aug., 2018",2018/08,90
West Virginia,54,2018,2018,"Sep., 2018",2018/09,61
West Virginia,54,2018,2018,"Oct., 2018",2018/10,72
West Virginia,54,2018,2018,"Nov., 2018",2018/11,59
West Virginia,54,2018,2018,"Dec., 2018",2018/12,68
West Virginia,54,2019,2019,"Jan., 2019",2019/01,62
West Virginia,54,2019,2019,"Feb., 2019",2019/02,50
West Virginia,54,2019,2019,"Mar., 2019",2019/03,75
West Virginia,54,2019,2019,"Apr., 2019",2019/04,79
West Virginia,54,2019,2019,"May, 2019",2019/05,60
West Virginia,54,2019,2019,"Jun., 2019",2019/06,70
West Virginia,54,2019,2019,"Jul., 2019",2019/07,86
West Virginia,54,2019,2019,"Aug., 2019",2019/08,77
West Virginia,54,2019,2019,"Sep., 2019",2019/09,66
West Virginia,54,2019,2019,"Oct., 2019",2019/10,78
West Virginia,54,2019,2019,"Nov., 2019",2019/11,88
West Virginia,54,2019,2019,"Dec., 2019",2019/12,79
Wisconsin,55,2014,2014,"Jan., 2014",2014/01,65
Wisconsin,55,2014,2014,"Feb., 2014",2014/02,65
Wisconsin,55,2014,2014,"Mar., 2014",2014/03,78
Wisconsin,55,2014,2014,"Apr., 2014",2014/04,75
Wisconsin,55,2014,2014,"May, 2014",2014/05,60
Wisconsin,55,2014,2014,"Jun., 2014",2014/06,72
Wisconsin,55,2014,2014,"Jul., 2014",2014/07,83
Wisconsin,55,2014,2014,"Aug., 2014",2014/08,68
Wisconsin,55,2014,2014,"Sep., 2014",2014/09,55
Wisconsin,55,2014,2014,"Oct., 2014",2014/10,69
Wisconsin,55,2014,2014,"Nov., 2014",2014/11,92
Wisconsin,55,2014,2014,"Dec., 2014",2014/12,71
Wisconsin,55,2015,2015,"Jan., 2015",2015/01,59
Wisconsin,55,2015,2015,"Feb., 2015",2015/02,86
Wisconsin,55,2015,2015,"Mar., 2015",2015/03,77
Wisconsin,55,2015,2015,"Apr., 2015",2015/04,73
Wisconsin,55,2015,2015,"May, 2015",2015/05,52
Wisconsin,55,2015,2015,"Jun., 2015",2015/06,67
Wisconsin,55,2015,2015,"Jul., 2015",2015/07,74
Wisconsin,55,2015,2015,"Aug., 2015",2015/08,60
Wisconsin,55,2015,2015,"Sep., 2015",2015/09,99
Wisconsin,55,2015,2015,"Oct., 2015",2015/10,79
Wisconsin,55,2015,2015,"Nov., 2015",2015/11,75
Wisconsin,55,2015,2015,"Dec., 2015",2015/12,77
Wisconsin,55,2016,2016,"Jan., 2016",2016/01,89
Wisconsin,55,2016,2016,"Feb., 2016",2016/02,105
Wisconsin,55,2016,2016,"Mar., 2016",2016/03,93
Wisconsin,55,2016,2016,"Apr., 2016",2016/04,82
Wisconsin,55,2016,2016,"May, 2016",2016/05,80
Wisconsin,55,2016,2016,"Jun., 2016",2016/06,72
Wisconsin,55,2016,2016,"Jul., 2016",2016/07,99
Wisconsin,55,2016,2016,"Aug., 2016",2016/08,108
Wisconsin,55,2016,2016,"Sep., 2016",2016/09,100
Wisconsin,55,2016,2016,"Oct., 2016",2016/10,82
Wisconsin,55,2016,2016,"Nov., 2016",2016/11,73
Wisconsin,55,2016,2016,"Dec., 2016",2016/12,91
Wisconsin,55,2017,2017,"Jan., 2017",2017/01,103
Wisconsin,55,2017,2017,"Feb., 2017",2017/02,104
Wisconsin,55,2017,2017,"Mar., 2017",2017/03,84
Wisconsin,55,2017,2017,"Apr., 2017",2017/04,84
Wisconsin,55,2017,2017,"May, 2017",2017/05,87
Wisconsin,55,2017,2017,"Jun., 2017",2017/06,108
Wisconsin,55,2017,2017,"Jul., 2017",2017/07,122
Wisconsin,55,2017,2017,"Aug., 2017",2017/08,105
Wisconsin,55,2017,2017,"Sep., 2017",2017/09,101
Wisconsin,55,2017,2017,"Oct., 2017",2017/10,106
Wisconsin,55,2017,2017,"Nov., 2017",2017/11,78
Wisconsin,55,2017,2017,"Dec., 2017",2017/12,95
Wisconsin,55,2018,2018,"Jan., 2018",2018/01,85
Wisconsin,55,2018,2018,"Feb., 2018",2018/02,92
Wisconsin,55,2018,2018,"Mar., 2018",2018/03,102
Wisconsin,55,2018,2018,"Apr., 2018",2018/04,66
Wisconsin,55,2018,2018,"May, 2018",2018/05,105
Wisconsin,55,2018,2018,"Jun., 2018",2018/06,88
Wisconsin,55,2018,2018,"Jul., 2018",2018/07,82
Wisconsin,55,2018,2018,"Aug., 2018",2018/08,94
Wisconsin,55,2018,2018,"Sep., 2018",2018/09,87
Wisconsin,55,2018,2018,"Oct., 2018",2018/10,88
Wisconsin,55,2018,2018,"Nov., 2018",2018/11,82
Wisconsin,55,2018,2018,"Dec., 2018",2018/12,108
Wisconsin,55,2019,2019,"Jan., 2019",2019/01,85
Wisconsin,55,2019,2019,"Feb., 2019",2019/02,77
Wisconsin,55,2019,2019,"Mar., 2019",2019/03,114
Wisconsin,55,2019,2019,"Apr., 2019",2019/04,105
Wisconsin,55,2019,2019,"May, 2019",2019/05,104
Wisconsin,55,2019,2019,"Jun., 2019",2019/06,85
Wisconsin,55,2019,2019,"Jul., 2019",2019/07,105
Wisconsin,55,2019,2019,"Aug., 2019",2019/08,115
Wisconsin,55,2019,2019,"Sep., 2019",2019/09,101
Wisconsin,55,2019,2019,"Oct., 2019",2019/10,96
Wisconsin,55,2019,2019,"Nov., 2019",2019/11,103
Wisconsin,55,2019,2019,"Dec., 2019",2019/12,111
Wyoming,56,2014,2014,"Jan., 2014",2014/01,Suppressed
Wyoming,56,2014,2014,"Feb., 2014",2014/02,Suppressed
Wyoming,56,2014,2014,"Mar., 2014",2014/03,Suppressed
Wyoming,56,2014,2014,"Apr., 2014",2014/04,Suppressed
Wyoming,56,2014,2014,"May, 2014",2014/05,10
Wyoming,56,2014,2014,"Jun., 2014",2014/06,14
Wyoming,56,2014,2014,"Jul., 2014",2014/07,10
Wyoming,56,2014,2014,"Aug., 2014",2014/08,10
Wyoming,56,2014,2014,"Sep., 2014",2014/09,10
