location,end_date,reported_val,predicted_val,missingness,notes
Colorado,9/1/2017,1024,1024,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,8/1/2017,1019,1019,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,7/1/2017,1013,1014,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,6/1/2017,997,997,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,5/1/2017,983,983,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,4/1/2017,989,989,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,3/1/2017,964,964,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,2/1/2017,967,967,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,1/1/2017,977,977,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,12/1/2016,965,965,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,11/1/2016,952,952,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,10/1/2016,948,948,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,9/1/2016,933,933,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,8/1/2016,934,934,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,7/1/2016,928,928,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,6/1/2016,935,935,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,5/1/2016,915,916,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,4/1/2016,894,895,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,3/1/2016,908,909,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,2/1/2016,912,913,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,1/1/2016,913,914,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,12/1/2015,913,914,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,11/1/2015,908,909,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,10/1/2015,915,916,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,9/1/2015,917,918,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,8/1/2015,928,928,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,7/1/2015,918,918,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,6/1/2015,921,921,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,5/1/2015,927,927,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,4/1/2015,950,950,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,3/1/2015,939,939,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,2/1/2015,932,932,0,** Numbers may differ from published reports using final data. See Technical Notes.
Colorado,1/1/2015,923,923,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,5/1/2020,1296,1363,0.4,* Underreported due to incomplete data.
Connecticut,4/1/2020,1297,1348,0.3,* Underreported due to incomplete data.
Connecticut,3/1/2020,1264,1305,0.3,* Underreported due to incomplete data.
Connecticut,2/1/2020,1260,1284,0.2,* Underreported due to incomplete data.
Connecticut,1/1/2020,1255,1267,0.2,* Underreported due to incomplete data.
Connecticut,12/1/2019,1231,1247,0.2,* Underreported due to incomplete data.
Connecticut,11/1/2019,1197,1204,0.1,* Underreported due to incomplete data.
Connecticut,10/1/2019,1189,1198,0.1,* Underreported due to incomplete data.
Connecticut,9/1/2019,1185,1192,0.1,* Underreported due to incomplete data.
Connecticut,8/1/2019,1183,1192,0.1,* Underreported due to incomplete data.
Connecticut,7/1/2019,1130,1137,0.1,* Underreported due to incomplete data.
Connecticut,6/1/2019,1102,1107,0.1,* Underreported due to incomplete data.
Connecticut,5/1/2019,1093,1098,0.1,* Underreported due to incomplete data.
Connecticut,4/1/2019,1080,1085,0.1,* Underreported due to incomplete data.
Connecticut,3/1/2019,1074,1079,0.1,* Underreported due to incomplete data.
Connecticut,2/1/2019,1080,1081,0.1,* Underreported due to incomplete data.
Connecticut,1/1/2019,1087,1087,0.1,* Underreported due to incomplete data.
Connecticut,12/1/2018,1070,1070,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,11/1/2018,1097,1097,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,10/1/2018,1081,1081,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,9/1/2018,1083,1083,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,8/1/2018,1063,1063,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,7/1/2018,1066,1066,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,6/1/2018,1069,1069,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,5/1/2018,1052,1052,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,4/1/2018,1065,1065,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,3/1/2018,1065,1065,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,2/1/2018,1058,1058,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,1/1/2018,1053,1053,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,12/1/2017,1080,1080,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,11/1/2017,1066,1066,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,10/1/2017,1092,1092,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,9/1/2017,1083,1083,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,8/1/2017,1081,1081,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,7/1/2017,1074,1074,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,6/1/2017,1056,1056,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,5/1/2017,1046,1046,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,4/1/2017,1018,1018,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,3/1/2017,1019,1019,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,2/1/2017,994,994,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,1/1/2017,985,985,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,12/1/2016,974,974,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,11/1/2016,939,939,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,10/1/2016,918,918,0,** Numbers may differ from published reports using final data. See Technical Notes.
Connecticut,9/1/2016,929,929,0,** Numbers may differ from published reports using final data. See Technical Notes.
